2024/01/16 13:06:23;OK;Cheque.pdf;
2024/01/16 13:06:47;OK;Cheque.pdf;
2024/01/16 13:07:16;OK;Cheque.pdf;
2024/01/16 13:07:25;OK;Cheque.pdf;
2024/01/16 13:07:46;OK;Cheque.pdf;
2024/01/16 13:07:55;OK;Cheque.pdf;
2024/01/16 13:08:18;OK;Cheque.pdf;
2024/01/16 13:08:27;OK;Cheque.pdf;
2024/01/16 13:08:54;OK;Cheque.pdf;
2024/01/16 13:09:53;OK;Cheque.pdf;
2024/01/16 13:10:23;OK;Cheque.pdf;
2024/01/16 13:10:53;OK;Cheque.pdf;
2024/01/16 13:11:03;OK;Cheque.pdf;
2024/01/16 13:11:24;OK;Cheque.pdf;
2024/01/16 13:11:33;OK;Cheque.pdf;
2024/01/16 13:11:55;OK;Cheque.pdf;
2024/01/16 13:13:05;OK;Slip.pdf;
2024/01/16 13:13:28;OK;Slip.pdf;
2024/01/16 13:13:37;OK;Cheque.pdf;
2024/01/16 13:13:59;OK;Cheque.pdf;
2024/01/16 13:14:08;OK;Cheque.pdf;
2024/01/16 13:45:46;OK;Slip.pdf;
2024/01/16 13:46:10;OK;Cheque.pdf;
2024/01/16 13:46:38;OK;Cheque.pdf;
2024/01/16 13:47:08;OK;Cheque.pdf;
2024/01/16 13:47:39;OK;Cheque.pdf;
2024/01/16 13:47:49;OK;Cheque.pdf;
2024/01/16 13:48:10;OK;Cheque.pdf;
2024/01/16 13:48:19;OK;Cheque.pdf;
2024/01/16 13:48:42;OK;Cheque.pdf;
2024/01/16 13:49:13;OK;Cheque.pdf;
2024/01/16 13:49:43;OK;Cheque.pdf;
2024/01/16 13:50:14;OK;Cheque.pdf;
2024/01/16 13:50:46;OK;Cheque.pdf;
2024/01/16 13:51:17;OK;Cheque.pdf;
2024/01/16 13:51:48;OK;Cheque.pdf;
2024/01/16 13:52:19;OK;Cheque.pdf;
2024/01/16 13:52:50;OK;Cheque.pdf;
2024/01/16 13:53:21;OK;Cheque.pdf;
2024/01/16 13:53:52;OK;Cheque.pdf;
2024/01/16 13:54:23;OK;Cheque.pdf;
2024/01/16 13:54:55;OK;Cheque.pdf;
2024/01/16 13:55:04;OK;Cheque.pdf;
2024/01/16 13:55:25;OK;Cheque.pdf;
2024/01/16 13:55:56;OK;Cheque.pdf;
2024/02/20 16:16:02;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 16:16:03;OK;Slip.pdf;
2024/02/20 16:16:04;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 16:16:06;OK;Slip.pdf;
2024/02/20 16:16:07;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 16:16:10;OK;Slip.pdf;
2024/02/20 16:16:12;OK;Cheque.pdf;
2024/02/20 16:16:14;OK;Cheque.pdf;
2024/02/20 16:16:16;OK;Cheque.pdf;
2024/02/20 16:16:18;OK;Cheque.pdf;
2024/02/20 16:16:20;OK;Cheque.pdf;
2024/02/20 16:16:23;OK;Cheque.pdf;
2024/02/20 16:16:24;OK;Cheque.pdf;
2024/02/20 16:16:26;OK;Cheque.pdf;
2024/02/20 16:25:36;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 16:25:38;OK;Slip.pdf;
2024/02/20 16:25:41;OK;Cheque.pdf;
2024/02/20 16:25:43;OK;Cheque.pdf;
2024/02/20 16:25:45;OK;Cheque.pdf;
2024/02/20 16:28:32;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 16:28:34;OK;Slip.pdf;
2024/02/20 16:28:37;OK;Cheque.pdf;
2024/02/20 16:28:40;OK;Cheque.pdf;
2024/02/20 16:28:42;OK;Cheque.pdf;
2024/02/20 16:30:39;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 16:30:42;OK;Slip.pdf;
2024/02/20 16:30:44;OK;Cheque.pdf;
2024/02/20 16:30:47;OK;Cheque.pdf;
2024/02/20 16:30:50;OK;Cheque.pdf;
2024/02/20 16:46:48;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 16:46:51;OK;Slip.pdf;
2024/02/20 16:46:54;OK;Cheque.pdf;
2024/02/20 16:46:56;OK;Cheque.pdf;
2024/02/20 16:46:58;OK;Cheque.pdf;
2024/02/20 16:58:56;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 16:58:58;OK;Slip.pdf;
2024/02/20 16:59:00;OK;Cheque.pdf;
2024/02/20 16:59:02;OK;Cheque.pdf;
2024/02/20 16:59:04;OK;Cheque.pdf;
2024/02/20 17:03:38;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 17:03:40;OK;Slip.pdf;
2024/02/20 17:03:43;OK;Cheque.pdf;
2024/02/20 17:03:46;OK;Cheque.pdf;
2024/02/20 17:03:48;OK;Cheque.pdf;
2024/02/20 17:08:01;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 17:08:03;OK;Slip.pdf;
2024/02/20 17:08:07;OK;Cheque.pdf;
2024/02/20 17:08:09;OK;Cheque.pdf;
2024/02/20 17:08:12;OK;Cheque.pdf;
2024/02/20 17:16:11;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 17:16:14;OK;Slip.pdf;
2024/02/20 17:16:16;OK;Cheque.pdf;
2024/02/20 17:16:18;OK;Cheque.pdf;
2024/02/20 17:16:21;OK;Cheque.pdf;
2024/02/20 17:25:56;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 17:25:58;OK;Slip.pdf;
2024/02/20 17:26:01;OK;Cheque.pdf;
2024/02/20 17:26:03;OK;Cheque.pdf;
2024/02/20 17:26:05;OK;Cheque.pdf;
2024/02/20 17:28:51;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 17:28:54;OK;Slip.pdf;
2024/02/20 17:28:57;OK;Cheque.pdf;
2024/02/20 17:29:00;OK;Cheque.pdf;
2024/02/20 17:29:03;OK;Cheque.pdf;
2024/02/20 17:33:22;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 17:33:25;OK;Slip.pdf;
2024/02/20 17:33:28;OK;Cheque.pdf;
2024/02/20 17:33:30;OK;Cheque.pdf;
2024/02/20 17:33:32;OK;Cheque.pdf;
2024/02/20 18:07:39;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 18:07:41;OK;Slip.pdf;
2024/02/20 18:07:41;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 18:07:43;OK;Slip.pdf;
2024/02/20 18:07:46;OK;Cheque.pdf;
2024/02/20 18:07:48;OK;Cheque.pdf;
2024/02/20 18:07:50;OK;Cheque.pdf;
2024/02/20 18:07:52;OK;Cheque.pdf;
2024/02/20 18:07:54;OK;Cheque.pdf;
2024/02/20 18:07:57;OK;Cheque.pdf;
2024/02/20 18:07:58;OK;Cheque.pdf;
2024/02/20 18:08:00;OK;Cheque.pdf;
2024/02/20 18:08:03;OK;Cheque.pdf;
2024/02/20 18:08:05;OK;Cheque.pdf;
2024/02/20 18:08:07;OK;Cheque.pdf;
2024/02/20 18:08:09;OK;Cheque.pdf;
2024/02/20 18:08:11;OK;Cheque.pdf;
2024/02/20 18:08:13;OK;Cheque.pdf;
2024/02/20 18:08:15;OK;Cheque.pdf;
2024/02/20 18:08:17;OK;Cheque.pdf;
2024/02/20 18:08:19;OK;Cheque.pdf;
2024/02/20 18:08:21;OK;Cheque.pdf;
2024/02/20 18:08:23;OK;Cheque.pdf;
2024/02/20 18:08:27;OK;Cheque.pdf;
2024/02/20 18:08:29;OK;Cheque.pdf;
2024/02/20 18:08:32;OK;Cheque.pdf;
2024/02/20 18:08:34;OK;Cheque.pdf;
2024/02/20 18:08:36;OK;Cheque.pdf;
2024/02/20 18:08:38;OK;Cheque.pdf;
2024/02/20 18:08:40;OK;Cheque.pdf;
2024/02/20 18:08:42;OK;Cheque.pdf;
2024/02/20 18:08:46;OK;Cheque.pdf;
2024/02/20 18:08:53;OK;Cheque.pdf;
2024/02/20 18:08:58;OK;Cheque.pdf;
2024/02/20 18:09:00;OK;Cheque.pdf;
2024/02/20 18:09:03;OK;Cheque.pdf;
2024/02/20 18:09:05;OK;Cheque.pdf;
2024/02/20 18:09:07;OK;Cheque.pdf;
2024/02/20 18:09:09;OK;Cheque.pdf;
2024/02/20 18:09:11;OK;Cheque.pdf;
2024/02/20 18:09:13;OK;Cheque.pdf;
2024/02/20 18:09:16;OK;Cheque.pdf;
2024/02/20 18:09:18;OK;Cheque.pdf;
2024/02/20 18:09:20;OK;Cheque.pdf;
2024/02/20 18:09:22;OK;Cheque.pdf;
2024/02/20 18:09:24;OK;Cheque.pdf;
2024/02/20 18:09:26;OK;Cheque.pdf;
2024/02/20 18:09:28;OK;Cheque.pdf;
2024/02/20 18:09:30;OK;Cheque.pdf;
2024/02/20 18:09:32;OK;Cheque.pdf;
2024/02/20 18:09:35;OK;Cheque.pdf;
2024/02/20 18:09:37;OK;Cheque.pdf;
2024/02/20 18:09:40;OK;Cheque.pdf;
2024/02/20 18:09:42;OK;Cheque.pdf;
2024/02/20 18:14:37;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/20 18:14:39;OK;Slip.pdf;
2024/02/20 18:14:41;OK;Cheque.pdf;
2024/02/21 09:57:34;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/21 09:57:37;OK;Slip.pdf;
2024/02/21 09:57:41;OK;Cheque.pdf;
2024/02/21 10:03:00;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/21 10:03:03;OK;Slip.pdf;
2024/02/21 10:03:07;OK;Cheque.pdf;
2024/02/21 10:03:24;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/21 10:03:29;OK;Slip.pdf;
2024/02/21 10:03:33;OK;Cheque.pdf;
2024/02/21 11:17:46;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/21 11:17:48;OK;Slip.pdf;
2024/02/21 11:17:50;OK;Cheque.pdf;
2024/02/21 11:17:51;OK;Cheque.pdf;
2024/02/21 11:17:53;OK;Cheque.pdf;
2024/02/21 11:17:55;OK;Cheque.pdf;
2024/02/21 11:17:58;OK;Cheque.pdf;
2024/02/21 11:18:00;OK;Cheque.pdf;
2024/02/21 11:18:02;OK;Cheque.pdf;
2024/02/21 11:18:04;OK;Cheque.pdf;
2024/02/21 11:18:07;OK;Cheque.pdf;
2024/02/21 11:18:09;OK;Cheque.pdf;
2024/02/21 11:57:42;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/21 11:57:44;OK;Slip.pdf;
2024/02/21 11:57:47;OK;Cheque.pdf;
2024/02/29 10:51:00;WARNING;;input bin(s) 'Tray 3' not found for printer 'NPIA705BA (HP LaserJet M403n)
2024/02/29 10:51:19;OK;Slip.pdf;
2024/02/29 10:51:22;OK;Cheque.pdf;
2024/02/29 10:51:24;OK;Cheque.pdf;
2024/02/29 11:00:16;OK;Cheque.pdf;
2024/03/07 12:01:52;OK;Cheque.pdf;
2024/03/07 12:01:55;OK;Cheque.pdf;
2024/04/04 11:57:46;OK;Slip.pdf;
2024/04/04 11:58:17;OK;Cheque.pdf;
2024/04/04 12:04:26;OK;Slip.pdf;
2024/04/04 12:04:28;OK;Cheque.pdf;
2024/04/04 12:04:30;OK;Cheque.pdf;
2024/04/04 12:13:44;OK;Slip.pdf;
2024/04/04 12:13:46;OK;Cheque.pdf;
2024/04/04 12:13:48;OK;Cheque.pdf;
2024/04/04 16:49:33;OK;Cheque.pdf;
2024/04/04 16:52:45;OK;Cheque.pdf;
2024/04/04 16:52:47;OK;Cheque.pdf;
2024/04/04 17:03:38;OK;Cheque.pdf;
2024/04/05 15:46:21;OK;Cheque.pdf;
2024/04/05 16:13:06;OK;Cheque.pdf;
2024/04/05 16:46:22;OK;Cheque.pdf;
2024/04/05 16:49:18;OK;Cheque.pdf;
2024/04/05 16:52:39;OK;Cheque.pdf;
2024/04/05 16:57:05;OK;Cheque.pdf;
2024/04/05 16:58:02;OK;Cheque.pdf;
2024/04/05 17:13:42;OK;Cheque.pdf;
2024/04/05 17:13:47;OK;Cheque.pdf;
2024/04/05 17:13:52;OK;Cheque.pdf;
2024/04/05 17:13:56;OK;Cheque.pdf;
2024/04/05 17:21:46;OK;Cheque.pdf;
2024/04/05 17:21:52;OK;Cheque.pdf;
2024/04/05 17:21:57;OK;Cheque.pdf;
2024/04/05 17:22:02;OK;Cheque.pdf;
2024/04/05 17:22:07;OK;Cheque.pdf;
2024/04/05 17:24:29;OK;Cheque.pdf;
2024/04/05 17:24:34;OK;Cheque.pdf;
2024/04/05 17:24:38;OK;Cheque.pdf;
2024/04/05 17:24:43;OK;Cheque.pdf;
2024/04/05 17:24:48;OK;Cheque.pdf;
2024/04/05 17:32:15;OK;Cheque.pdf;
2024/04/05 17:32:29;OK;Cheque.pdf;
2024/04/05 17:32:44;OK;Cheque.pdf;
2024/04/05 17:32:56;OK;Cheque.pdf;
2024/04/05 17:33:09;OK;Cheque.pdf;
2024/04/05 17:54:14;OK;Slip.pdf;
2024/04/05 17:54:29;OK;Cheque.pdf;
2024/04/05 18:10:02;OK;Slip.pdf;
2024/04/05 18:10:17;OK;Cheque.pdf;
2024/04/05 18:12:44;OK;Slip.pdf;
2024/04/05 18:13:00;OK;Cheque.pdf;
2024/04/05 18:13:52;OK;Slip.pdf;
2024/04/05 18:14:13;OK;Cheque.pdf;
2024/04/05 18:15:32;OK;Slip.pdf;
2024/04/05 18:15:46;OK;Cheque.pdf;
2024/04/08 12:15:10;OK;Slip.pdf;
2024/04/08 12:15:16;OK;Cheque.pdf;
2024/04/08 12:15:20;OK;Cheque.pdf;
2024/04/22 16:03:38;OK;Slip.pdf;
2024/04/22 16:03:45;OK;Cheque.pdf;
2024/05/13 12:06:25;OK;Slip.pdf;
2024/05/13 12:07:20;OK;Slip.pdf;
2024/05/13 12:07:22;OK;Cheque.pdf;
2024/05/13 12:20:37;OK;Slip.pdf;
2024/05/13 12:20:40;OK;Cheque.pdf;
2024/05/13 12:38:31;OK;Slip.pdf;
2024/05/13 12:38:34;OK;Cheque.pdf;
2024/05/13 12:40:25;OK;Slip.pdf;
2024/05/13 12:40:28;OK;Cheque.pdf;
2024/05/13 12:43:16;OK;Slip.pdf;
2024/05/13 12:43:19;OK;Cheque.pdf;
2024/05/13 12:46:30;OK;Slip.pdf;
2024/05/13 12:46:32;OK;Cheque.pdf;
2024/05/13 12:49:15;OK;Slip.pdf;
2024/05/13 12:50:15;OK;Slip.pdf;
2024/05/13 12:52:50;OK;Slip.pdf;
2024/05/13 12:52:57;OK;Slip.pdf;
2024/05/13 12:56:12;OK;Slip.pdf;
2024/05/13 13:01:57;OK;Slip.pdf;
2024/05/13 13:01:59;OK;Cheque.pdf;
2024/05/13 13:03:22;OK;Slip.pdf;
2024/05/13 13:03:24;OK;Cheque.pdf;
2024/05/13 13:07:58;OK;Slip.pdf;
2024/05/13 13:08:00;OK;Cheque.pdf;
2024/05/13 13:15:57;OK;Slip.pdf;
2024/05/13 13:15:59;OK;Cheque.pdf;
2024/05/13 13:18:09;OK;Slip.pdf;
2024/05/13 13:18:11;OK;Cheque.pdf;
2024/05/13 13:21:44;OK;Slip.pdf;
2024/05/13 13:21:47;OK;Cheque.pdf;
2024/05/13 13:24:42;OK;Slip.pdf;
2024/05/13 13:24:44;OK;Cheque.pdf;
2024/05/13 13:26:16;OK;Slip.pdf;
2024/05/13 13:26:19;OK;Cheque.pdf;
2024/05/13 13:28:07;OK;Slip.pdf;
2024/05/13 13:28:10;OK;Cheque.pdf;
2024/05/13 13:31:22;OK;Slip.pdf;
2024/05/13 13:31:24;OK;Cheque.pdf;
2024/05/13 13:33:12;OK;Slip.pdf;
2024/05/13 13:33:14;OK;Cheque.pdf;
2024/05/13 13:36:21;OK;Slip.pdf;
2024/05/13 13:36:24;OK;Cheque.pdf;
2024/05/13 13:38:41;OK;Slip.pdf;
2024/05/13 13:38:43;OK;Cheque.pdf;
2024/05/13 13:43:23;OK;Slip.pdf;
2024/05/13 13:43:25;OK;Cheque.pdf;
2024/05/13 13:44:19;OK;Slip.pdf;
2024/05/13 13:44:22;OK;Cheque.pdf;
2024/05/13 13:45:02;OK;Slip.pdf;
2024/05/13 13:45:05;OK;Cheque.pdf;
2024/05/13 14:45:49;OK;Slip.pdf;
2024/05/13 14:45:51;OK;Cheque.pdf;
2024/05/13 14:46:34;OK;Slip.pdf;
2024/05/13 14:46:37;OK;Cheque.pdf;
2024/05/13 14:47:49;OK;Slip.pdf;
2024/05/13 14:47:51;OK;Cheque.pdf;
2024/05/13 14:53:44;OK;Slip.pdf;
2024/05/13 14:53:46;OK;Cheque.pdf;
2024/05/13 14:56:53;OK;Slip.pdf;
2024/05/13 14:56:56;OK;Cheque.pdf;
2024/05/13 14:58:47;OK;Slip.pdf;
2024/05/13 14:58:50;OK;Cheque.pdf;
2024/05/13 15:02:08;OK;Slip.pdf;
2024/05/13 15:02:11;OK;Cheque.pdf;
2024/05/13 15:06:04;OK;Slip.pdf;
2024/05/13 15:06:07;OK;Cheque.pdf;
2024/05/13 15:09:29;OK;Slip.pdf;
2024/05/13 15:09:32;OK;Cheque.pdf;
